,Código,Descrição,CNPJ/CPF,valor_empenhado,valor_liquidado,valor_pago,cnpj,mes,mes_int,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,razao_social,uf,cidade,cidade_ibge_id,codigo_ibge,municipio,latitude,longitude,capital,codigo_uf,siafi_id,ddd,fuso_horario
572,357696.0,KELEN CRISTINA FERRONATTO,40.835.435/0001-70,17229.079999999998,18040.74,20414.74,40835435000170,fevereiro,2,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,KELEN CRISTINA FERRONATTO,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
577,127.0,LAERTE GIL COPINI,538.XXX.150-72,733.0,0.0,0.0,53815072,fevereiro,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,312149.0,LDS SERVIÇOS DE URBANIZAÇÃO LTDA,14.802.335/0001-38,13950.0,13950.0,13950.0,14802335000138,fevereiro,2,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,L D S SERVICOS DE URBANIZACAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
579,356965.0,LEANDRO FRANCOSI COMERCIO DE GAS LTDA.,36.175.262/0001-34,1810.0,570.0,570.0,36175262000134,fevereiro,2,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,LEANDRO FRANCOSI COMERCIO DE GAS LTDA.,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
582,358756.0,LEONARDO FELIPE BOVENSCHULTE LOCACOES,26.280.835/0001-36,4600.0,4600.0,4600.0,26280835000136,fevereiro,2,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,189.0,LEONARDO FELIPE BOVENSCHULTE LOCACOES,RS,Erechim,4307005.0,4307005.0,Erechim,-27.6364,-52.2697,0.0,43.0,8637.0,54.0,America/Sao_Paulo
583,310382.0,LEONEL GOBI 50740130030,13.476.893/0001-98,7766.28,6245.0,7841.28,13476893000198,fevereiro,2,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,190.0,13.476.893 LEONEL GOBI,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
584,40190.0,LEONIR ANGELO DALMAS,384.XXX.140-49,24750.0,0.0,0.0,38414049,fevereiro,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,53327.0,LICS SUPER AGUA LTDA,04.857.522/0001-65,144540.77999999997,0.0,0.0,04857522000165,fevereiro,2,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,LICS SUPER AGUA LTDA,RS,Selbach,4320305.0,4320305.0,Selbach,-28.6294,-52.9498,0.0,43.0,8907.0,54.0,America/Sao_Paulo
591,502.0,LOJAS BECKER LTDA.,04.415.928/0081-72,3999.7,0.0,0.0,04415928008172,fevereiro,2,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,196.0,LOJAS BECKER LTDA.,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
592,314558.0,LSC SERVIÇOS DE CONSTRUÇÃO E LIMPEZA DE REDES ELÉT,19.251.376/0001-05,8708.7,0.0,0.0,19251376000105,fevereiro,2,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,197.0,L S C SERVICOS DE CONSTRUCAO E LIMPEZA DE REDES ELETRICAS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
593,312175.0,LUCAS DONDONI ZORTEA ME,14.975.374/0001-37,17906.0,616.0,616.0,14975374000137,fevereiro,2,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,LUCAS DONDONI ZORTEA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
594,4659.0,LUCIANO PANAROTTO,641.XXX.310-04,755.53,5168.099999999999,5168.099999999999,64131004,fevereiro,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,357958.0,LUCOMP COLETA DE RESIDUOS EIRELI,32.126.897/0001-90,93093.0,8463.0,8463.0,32126897000190,fevereiro,2,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,LUCOMP COLETA DE RESIDUOS LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
597,238.0,LUFERMAQ EQUIPAMENTOS RODOVIARIOS LTDA - EPP,93.685.709/0001-59,389.24,0.0,0.0,93685709000159,fevereiro,2,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,201.0,LUFERMAQ EQUIPAMENTOS RODOVIARIOS LTDA,RS,Guaporé,4309407.0,4309407.0,Guaporé,-28.8399,-51.8895,0.0,43.0,8687.0,54.0,America/Sao_Paulo
598,326047.0,LUISA COMERCIO DE TINTAS LTDA,32.623.545/0001-40,43420.0,28345.0,54745.0,32623545000140,fevereiro,2,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,202.0,LUISA COMERCIO DE TINTAS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
599,357766.0,LUSSI EVENTOS ESPORTIVOS E SERVIÇOS LTDA,25.142.122/0001-43,10600.0,0.0,0.0,25142122000143,fevereiro,2,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,LUSSI EVENTOS ESPORTIVOS E SERVICOS LTDA,RS,Marau,4311809.0,4311809.0,Marau,-28.4498,-52.1986,0.0,43.0,8737.0,54.0,America/Sao_Paulo
600,359206.0,Lojas Colombo SA Comercio de Utilidades Domesticas,89.848.543/0840-95,2349.0,2349.0,2349.0,89848543084095,fevereiro,2,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,204.0,LOJAS COLOMBO SA COMERCIO DE UTILIDADES DOMESTICAS,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
601,323146.0,Lovison Decol,19.979.077/0001-83,3660.9300000000003,2902.95,2902.95,19979077000183,fevereiro,2,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,205.0,LOVISON DECOL LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
603,323643.0,MAFFER INDÚSTRIA QUÍMICA,26.841.980/0001-49,398.22999999999996,0.0,0.0,26841980000149,fevereiro,2,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,207.0,MAFFER INDUSTRIA QUIMICA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
604,358790.0,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTIVOS LTDA,47.484.691/0001-00,1528.5900000000001,2177.31,2177.31,47484691000100,fevereiro,2,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,MAIS ESPORTE COMERCIO DE ARTIGOS ESPORTIVOS LTDA,RS,Feliz,4308102.0,4308102.0,Feliz,-29.4527,-51.3032,0.0,43.0,8659.0,51.0,America/Sao_Paulo
606,53490.0,MANO'S CHAPEAÇÃO E PINTURA LTDA - ME,09.228.505/0001-82,3690.0,3822.75,3822.75,09228505000182,fevereiro,2,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,209.0,MANOS CHAPEACAO E PINTURA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
607,40600.0,MARCELO GOLLO & CIA LTDA,05.946.466/0001-06,2100.0,0.0,0.0,05946466000106,fevereiro,2,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,210.0,MARCELO GOLLO & CIA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
608,324203.0,MARCELO JOSÉ ANACLETO,09.485.239/0001-73,1580.0,0.0,0.0,09485239000173,fevereiro,2,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,211.0,MARCELO JOSE ANACLETO,RS,Passo Fundo,4314100.0,4314100.0,Passo Fundo,-28.2576,-52.4091,0.0,43.0,8785.0,54.0,America/Sao_Paulo
610,321030.0,MARCOS ANDRE REICHERT & CIA LTDA,06.941.912/0001-44,490.0,18350.0,15880.0,06941912000144,fevereiro,2,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,212.0,MARCOS ANDRE REICHERT & CIA LTDA,RS,Victor Graeff,4323200.0,4323200.0,Victor Graeff,-28.5632,-52.7495,0.0,43.0,8969.0,54.0,America/Sao_Paulo
612,325801.0,MARCOS DOUGLAS FERREIRA,022.XXX.420-78,558.43,558.43,558.43,02242078,fevereiro,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,3131.0,MARIA DO CARMO TEBALDI ZAMARCHI,311.XXX.790-53,106.0,106.0,106.0,31179053,fevereiro,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,324509.0,MASPER ASSESSORIA TRIBUTARIA LTDA,08.402.772/0001-61,33000.0,3000.0,3000.0,08402772000161,fevereiro,2,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,213.0,MASPER ASSESSORIA LTDA,RS,Porto Alegre,4314902.0,4314902.0,Porto Alegre,-30.0318,-51.2065,1.0,43.0,8801.0,51.0,America/Sao_Paulo
617,313543.0,MATT CONSTRUTORA LTDA,00.220.982/0001-27,121665.6,0.0,0.0,00220982000127,fevereiro,2,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,214.0,MATT CONSTRUTORA LTDA,RS,Vila Maria,4323408.0,4323408.0,Vila Maria,-28.5359,-52.1486,0.0,43.0,7309.0,54.0,America/Sao_Paulo
618,2357.0,MATTANA & FAVERO LTDA - ME,02.144.809/0001-12,30561.849999999995,9605.97,9605.970000000001,02144809000112,fevereiro,2,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,MATTANA & FAVERO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
620,357751.0,MC COMERCIO DE ALIMENTOS E TRANSPORTES LTDA,39.649.812/0001-06,11838.2,11146.95,11146.95,39649812000106,fevereiro,2,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,217.0,MC COMERCIO DE ALIMENTOS E TRANSPORTES LTDA,SC,Planalto Alegre,4213153.0,4213153.0,Planalto Alegre,-27.0704,-52.867,0.0,42.0,5593.0,49.0,America/Sao_Paulo
621,315240.0,MCP COMERCIO DE ALIMENTOS E LOGISTICA EIRELI,20.602.197/0001-46,12169.5,45738.0,45738.0,20602197000146,fevereiro,2,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,218.0,MCP TERRAPLENAGEM E SERVICOS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
622,20.0,MECAL MATERIAIS DE CONSTRUCAO LTDA,88.496.849/0004-91,3646.0,1191.0,1191.0,88496849000491,fevereiro,2,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,219.0,MECAL MATERIAIS DE CONSTRUCAO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
624,325364.0,MEGA PAPELARIA E ESPORTES EIRELI - ME,24.738.613/0001-99,957.85,376.15,376.15,24738613000199,fevereiro,2,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,221.0,MEGA PAPELARIA E ESPORTES LTDA,RS,Encantado,4306809.0,4306809.0,Encantado,-29.2351,-51.8703,0.0,43.0,8633.0,51.0,America/Sao_Paulo
625,359147.0,MEGA PRODUTOS AUTOMOTIVOS LTDA.,51.802.174/0001-09,3360.0,5380.0,8700.0,51802174000109,fevereiro,2,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,MEGA PRODUTOS AUTOMOTIVOS LTDA.,RS,Cerro Largo,4305207.0,4305207.0,Cerro Largo,-28.1463,-54.7428,0.0,43.0,8601.0,55.0,America/Sao_Paulo
626,359150.0,MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,44.910.500/0001-36,2438.44,1429.0,1429.0,44910500000136,fevereiro,2,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,223.0,MEGALIMPO PRODUTOS DE HIGIENE E LIMPEZA LTDA,RS,Alvorada,4300604.0,4300604.0,Alvorada,-29.9914,-51.0809,0.0,43.0,8511.0,51.0,America/Sao_Paulo
627,324808.0,MELHOR SOLUÇÃO SOFTWARE PARA GESTÃO PÚBLICA LTDA,27.528.059/0001-03,17298.0,34440.0,34440.0,27528059000103,fevereiro,2,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,224.0,MELHOR SOLUCAO SOFTWARE PARA GESTAO PUBLICA LTDA,RS,Passo Fundo,4314100.0,4314100.0,Passo Fundo,-28.2576,-52.4091,0.0,43.0,8785.0,54.0,America/Sao_Paulo
629,357036.0,MERCADO ALAE LTDA,08.408.092/0001-55,33575.840000000004,26513.010000000002,26513.010000000002,08408092000155,fevereiro,2,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,225.0,MERCADO ALAE LTDA,RS,Nova Bassano,4312906.0,4312906.0,Nova Bassano,-28.7291,-51.7072,0.0,43.0,8761.0,54.0,America/Sao_Paulo
633,359105.0,MILANO COMERCIO DE PNEUMATICOS LTDA,36.097.231/0001-02,994.0,19196.0,19196.0,36097231000102,fevereiro,2,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,229.0,MILANO COMERCIO DE PNEUMATICOS LTDA,SC,Xanxerê,4219507.0,4219507.0,Xanxerê,-26.8747,-52.4036,0.0,42.0,8383.0,49.0,America/Sao_Paulo
634,1430.0,MINERADORA TUPY LTDA,88.213.954/0001-23,17001.75,13059.470000000001,13059.47,88213954000123,fevereiro,2,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,230.0,MINERADORA TUPY LTDA,RS,São Domingos do Sul,4318051.0,4318051.0,São Domingos do Sul,-28.5312,-51.886,0.0,43.0,7351.0,54.0,America/Sao_Paulo
635,3852.0,MINISTERIO DA FAZENDA,00.394.460/0058-87,58.5,99129.37,119675.53000000001,00394460005887,fevereiro,2,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,231.0,MINISTERIO DA FAZENDA,DF,Brasília,5300108.0,5300108.0,Brasília,-15.7795,-47.9297,1.0,53.0,9701.0,61.0,America/Sao_Paulo
636,357843.0,MINISTERIO DO TURISMO,05.457.283/0001-19,9820.47,9820.47,9820.47,05457283000119,fevereiro,2,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,MINISTERIO DO TURISMO,DF,Brasília,5300108.0,5300108.0,Brasília,-15.7795,-47.9297,1.0,53.0,9701.0,61.0,America/Sao_Paulo
637,40989.0,MIOR CORRETORA DE IMOVEIS E SEGUROS LTDA,01.611.560/0001-45,400.0,400.0,400.0,01611560000145,fevereiro,2,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,MIOR CORRETORA DE IMOVEIS E SEGUROS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
640,2436.0,MK-PRODUTOS MEDICOS HOSPIT.LTDA,00.411.441/0001-86,492.0,492.0,492.0,00411441000186,fevereiro,2,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,MK PRODUTOS MEDICO HOSPITALARES LTDA,RS,Porto Alegre,4314902.0,4314902.0,Porto Alegre,-30.0318,-51.2065,1.0,43.0,8801.0,51.0,America/Sao_Paulo
641,312304.0,MORESCHI E MORESCHI LTDA ME,13.493.320/0001-72,2400.0,0.0,0.0,13493320000172,fevereiro,2,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,236.0,MORESCHI & MORESCHI LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
642,326135.0,MORESCHI SUPERMERCADOS LTDA,34.313.820/0001-55,327.05,327.05,327.05,34313820000155,fevereiro,2,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,237.0,MORESCHI SUPERMERCADOS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
643,309650.0,"MPM COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA - ",07.734.903/0001-45,3585.0,0.0,0.0,07734903000145,fevereiro,2,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,"MPM COMERCIO DE MAQUINAS, PECAS E SERVICOS LTDA",RS,Vila Maria,4323408.0,4323408.0,Vila Maria,-28.5359,-52.1486,0.0,43.0,7309.0,54.0,America/Sao_Paulo
645,314530.0,NATITUR VIAGENS E TURISMO LTDA - ME,19.454.757/0001-83,3497.64,3497.64,3497.64,19454757000183,fevereiro,2,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,NATITUR VIAGENS E TURISMO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
646,312797.0,NEDIO BARP,16.721.826/0001-80,139.0,0.0,90.0,16721826000180,fevereiro,2,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,NEDIO BARP,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
647,312797.0,NEDIO BARP,16.721.826/0001-80,95.0,95.0,95.0,16721826000180,fevereiro,2,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,241.0,NEDIO BARP,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
651,80.0,NILSSON & CIA LTDA,89.205.629/0001-81,9680.0,9680.0,9680.0,89205629000181,fevereiro,2,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,244.0,NILSSON & CIA LTDA,RS,Arroio do Meio,4301008.0,4301008.0,Arroio do Meio,-29.4014,-51.9557,0.0,43.0,8519.0,51.0,America/Sao_Paulo
653,357565.0,NOVA CREDEAL INDUSTRIA DE CADERNOS S.A.,34.178.263/0002-98,171.52,521.59,521.59,34178263000298,fevereiro,2,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,246.0,NOVA CREDEAL INDUSTRIA DE CADERNOS S.A.,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
654,358202.0,NOVO HORIZONTE COMÉRCIO DE PRODUTOS E ACESSÓRIOS D,34.034.228/0001-14,343.55,473.05,473.05,34034228000114,fevereiro,2,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,247.0,NOVO HORIZONTE COMERCIO DE PRODUTOS E ACESSORIOS DE LIMPEZA LTDA,RS,Barão de Cotegipe,4301701.0,4301701.0,Barão de Cotegipe,-27.6208,-52.3798,0.0,43.0,8533.0,54.0,America/Sao_Paulo
655,743.0,ODITUR TRANSP COL E TURISMO LTDA EPP,93.370.476/0001-03,73503.00000000001,444.05,0.0,93370476000103,fevereiro,2,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,248.0,ODITUR TRANSPORTES COLETIVOS E TURISMO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
656,359161.0,OESTE PRODUTOS DE LIMPEZA LTDA,44.639.579/0001-02,598.2,0.0,0.0,44639579000102,fevereiro,2,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,249.0,OESTE PRODUTOS DE LIMPEZA LTDA,RS,Redentora,4315404.0,4315404.0,Redentora,-27.664,-53.6407,0.0,43.0,8811.0,55.0,America/Sao_Paulo
661,357869.0,OLIVEIRA TELECOM,38.413.979/0001-00,5200.0,5200.0,5200.0,38413979000100,fevereiro,2,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,OLIVEIRA TELECOM,RS,Porto Alegre,4314902.0,4314902.0,Porto Alegre,-30.0318,-51.2065,1.0,43.0,8801.0,51.0,America/Sao_Paulo
663,39257.0,PALADAR DOCES E SALGADOS LTDA - ME,00.443.605/0001-57,175.0,0.0,361.0,00443605000157,fevereiro,2,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,255.0,PALADAR DOCES E SALGADOS LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
664,326075.0,PATRICIA CAMPAGNOLO CONTE & CIA LTDA,33.300.877/0001-57,54375.0,0.0,0.0,33300877000157,fevereiro,2,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,256.0,PATRICIA CAMPAGNOLO CONTE & CIA LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
665,4050.0,PAULO SGANZERLA & FILHO LTDA,05.242.043/0001-05,850.0,0.0,0.0,05242043000105,fevereiro,2,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,257.0,PAULO SGANZERLA E FILHO LTDA,RS,Serafina Corrêa,4320404.0,4320404.0,Serafina Corrêa,-28.7126,-51.9352,0.0,43.0,8909.0,54.0,America/Sao_Paulo
